sanjose/10255_SJ_Health_Cntr_Draft_EIR.txt,US-101 ON RAMP / ALUM ROCK AVE / US-101 OFF RAMP,Vehicles,9/8/2011,00:00-24:00,0.0,0.0,0.0,5697.3,12732.9,0.0,1078.2,0.0,1761.4,0.0,6125.9,2657.2,128.5,18.6,209.0,0.0,0.0,0.0,0.0,0.0,,
sanjose/10255_SJ_Health_Cntr_Draft_EIR.txt,US-101 SB OFF RAMP / SANTA CLARA ST / US-101 SB ON RAMP,Vehicles,9/8/2011,00:00-24:00,1994.2,0.0,2116.6,0.0,10438.5,4282.0,0.0,0.0,0.0,4033.7,6646.9,0.0,139.3,0.0,153.8,0.0,0.0,0.0,0.0,0.0,,
sanjose/Appendix B - TIA_201307031551163925.txt,CA-82 -- Edenview Dr / San Jose  CA,x,4/23/2009,00:00-24:00,0.0,14627.9,969.4,1263.1,0.0,2030.5,1141.8,14971.6,148.8,0.0,0.0,0.0,104.1,104.1,0.0,0.0,0.0,0.0,0.0,0.0,,
sanjose/Appendix B - TIA_201307031551163925.txt,CA-82 -- Senter Rd / San Jose  CA,x,4/23/2009,00:00-24:00,0.0,14581.3,3134.3,4537.4,0.0,4762.9,4776.5,19524.1,292.7,0.0,0.0,0.0,647.3,223.9,182.0,0.0,0.0,0.0,0.0,0.0,,
sanjose/Appendix B - TIA_201307031551163925.txt,CA-82 -- Valleyhaven Way / San Jose  CA,x,4/23/2009,00:00-24:00,0.0,15695.1,705.0,509.3,0.0,252.3,282.7,21672.1,7.2,0.0,0.0,0.0,0.0,87.6,30.1,6.6,0.0,0.0,0.0,0.0,,
sanjose/Appendix B - TIA_201307031551163925.txt,Houndshaven Way -- Skyway Dr / San Jose  CA,x,4/23/2009,00:00-24:00,0.0,0.0,12.5,12.5,3736.5,62.5,12.5,0.0,362.4,387.4,3211.7,0.0,38.9,38.9,51.9,13.0,0.0,0.0,0.0,0.0,,
sanjose/Appendix B - TIA_201307031551163925.txt,Houndshaven Way -- Skyway Dr / San Jose  CA,x,4/29/2009,00:00-24:00,0.0,14.3,0.0,14.3,7861.6,28.6,57.3,0.0,744.6,186.2,11241.0,0.0,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,,
sanjose/Appendix B - TIA_201307031551163925.txt,Narvaez Ave -- SR 87 NB Ramps / San Jose  CA,x,4/23/2009,00:00-24:00,2836.2,2073.4,5.8,0.0,0.0,0.0,0.0,2231.1,10026.9,7052.1,0.0,2327.8,0.0,69.0,24.6,157.8,0.0,0.0,0.0,0.0,,
sanjose/Appendix B - TIA_201307031551163925.txt,Senter Rd -- E Capitol Expy / San Jose  CA,x,4/23/2009,00:00-24:00,3378.6,7519.1,5691.7,6973.9,20512.6,3878.3,3715.1,6243.6,3093.2,2381.6,19257.8,4070.9,459.0,1951.2,10.4,870.7,0.0,0.0,0.0,0.0,,
sanjose/Appendix B - TIA_201307031551163925.txt,Snell Ave -- Branham Ln / San Jose  CA,x,4/23/2009,00:00-24:00,2020.8,8117.4,3161.8,1501.1,5044.6,2141.5,2000.1,8434.1,4906.2,4358.3,4148.0,1435.2,156.9,19.7,29.4,111.2,0.0,0.0,0.0,0.0,,
sanjose/Appendix B - TIA_201307031551163925.txt,Snell Ave -- Chynoweth Ave / San Jose  CA,x,4/23/2009,00:00-24:00,1146.5,11520.2,1795.5,2106.9,640.2,3300.8,2365.0,11297.5,202.4,338.6,606.5,1387.5,9.8,150.2,117.3,39.2,0.0,0.0,0.0,0.0,,
